date,commits,commit_count,forks,issue,issue_comment,req_closed,req_opened
2018-5-12,0,0,0,0,0,0,
2018-5-13,0,0,0,0,0,0,
2018-5-14,6,0,0,0,0,9,
2018-5-15,10,0,0,0,0,7,
2018-5-16,3,0,2,0,0,4,
2018-5-17,5,0,0,0,0,2,
2018-5-18,11,0,1,0,0,12,
2018-5-19,1,0,1,0,0,0,
2018-5-20,1,0,0,0,0,2,
2018-5-21,3,0,1,0,0,1,
2018-5-22,11,0,0,0,0,4,
2018-5-23,8,0,0,0,0,11,
2018-5-24,13,0,1,0,0,6,
2018-5-25,7,0,1,0,0,7,
2018-5-26,0,0,0,0,0,0,
2018-5-27,1,0,1,0,0,1,
2018-5-28,10,0,0,0,0,8,
2018-5-29,9,0,1,1,3,11,
2018-5-30,18,0,0,0,0,15,
2018-5-31,5,0,0,0,0,4,
2018-6-1,15,0,1,0,0,14,
2018-6-2,0,1,3,0,0,0,
2018-6-3,1,0,0,0,0,1,
2018-6-4,11,0,1,0,0,26,
2018-6-5,8,0,1,0,0,12,
2018-6-6,14,0,2,0,0,13,
2018-6-7,17,0,1,0,0,10,
2018-6-8,18,0,1,0,0,17,
2018-6-9,0,1,0,0,0,0,
2018-6-10,3,0,0,0,0,1,
2018-6-11,20,0,1,0,0,11,
2018-6-12,23,0,1,0,0,24,
2018-6-13,21,0,1,0,0,21,
2018-6-14,11,0,1,0,0,12,
2018-6-15,13,0,0,0,0,8,
2018-6-16,12,0,0,0,0,0,
2018-6-17,5,0,0,0,0,2,
2018-6-18,16,0,4,0,0,9,
2018-6-19,5,0,0,0,0,2,
2018-6-20,3,0,0,0,0,2,
2018-6-21,10,0,1,0,0,9,
2018-6-22,5,0,0,0,0,5,
2018-6-23,0,0,0,0,0,0,
2018-6-24,0,0,2,0,0,0,
2018-6-25,11,0,0,0,0,16,
2018-6-26,13,0,0,0,0,14,
2018-6-27,8,0,0,0,0,2,
2018-6-28,17,0,1,0,0,21,
2018-6-29,4,0,0,0,0,7,
2018-6-30,1,0,0,0,0,1,
2018-7-1,0,0,0,0,0,0,
2018-7-2,4,0,0,0,0,1,
2018-7-3,5,0,0,0,0,5,
2018-7-4,16,0,1,0,0,12,
2018-7-5,3,0,2,0,0,6,
2018-7-6,3,0,0,0,0,2,
2018-7-7,0,0,0,0,0,0,
2018-7-8,0,0,1,0,0,0,
2018-7-9,10,0,0,0,0,10,
2018-7-10,3,0,0,0,0,3,
2018-7-11,3,0,1,0,0,1,
2018-7-12,3,1,0,0,0,0,
2018-7-13,4,0,0,0,0,4,
2018-7-14,0,0,0,2,8,0,
2018-7-15,0,0,0,0,0,0,
2018-7-16,6,0,0,0,0,4,
2018-7-17,5,0,1,0,0,3,
2018-7-18,38,0,2,0,0,44,
2018-7-19,6,0,1,0,0,5,
2018-7-20,11,0,0,0,0,13,
2018-7-21,1,0,0,0,0,2,
2018-7-22,0,3,0,0,0,0,
2018-7-23,23,0,1,0,0,20,
2018-7-24,14,0,0,0,0,18,
2018-7-25,7,0,3,0,0,7,
2018-7-26,11,0,2,0,0,8,
2018-7-27,11,2,1,0,0,11,
2018-7-28,0,1,0,0,0,0,
2018-7-29,0,0,0,0,0,0,
2018-7-30,8,0,0,0,0,4,
2018-7-31,12,0,0,0,0,17,
2018-8-1,9,0,1,0,0,17,
2018-8-2,2,0,0,0,0,1,
2018-8-3,2,0,0,0,0,1,
2018-8-4,0,0,0,0,0,0,
2018-8-5,1,0,0,0,0,0,
2018-8-6,15,0,0,0,0,19,
2018-8-7,13,0,1,0,0,8,
2018-8-8,2,0,1,0,0,6,
2018-8-9,16,0,1,1,46,19,
2018-8-10,9,0,0,0,0,9,
2018-8-11,0,0,0,0,0,0,
2018-8-12,0,0,0,0,0,0,
2018-8-13,11,0,0,0,0,9,
2018-8-14,20,0,1,0,0,22,
2018-8-15,10,0,0,0,0,5,
2018-8-16,17,0,0,0,0,19,
2018-8-17,13,5,1,0,0,7,
2018-8-18,0,0,1,0,0,0,
2018-8-19,0,0,0,0,0,0,
2018-8-20,9,0,1,0,0,5,
2018-8-21,17,0,0,0,0,12,
2018-8-22,7,0,0,1,14,7,
2018-8-23,14,0,2,0,0,19,
2018-8-24,5,0,2,0,0,9,
2018-8-25,0,0,1,0,0,0,
2018-8-26,8,0,2,0,0,4,
2018-8-27,17,0,0,0,0,13,
2018-8-28,18,0,0,0,0,19,
2018-8-29,22,0,1,0,0,13,
2018-8-30,12,0,0,0,0,7,
2018-8-31,16,0,0,0,0,22,
2018-9-1,0,0,0,0,0,0,
2018-9-2,1,0,1,0,0,0,
2018-9-3,16,0,0,0,0,12,
2018-9-4,19,0,1,0,0,19,
2018-9-5,17,0,0,0,0,18,
2018-9-6,15,0,0,0,0,11,
2018-9-7,9,0,0,0,0,7,
2018-9-8,0,0,0,0,0,1,
2018-9-9,0,0,1,0,0,0,
2018-9-10,11,0,0,0,0,6,
2018-9-11,16,0,0,0,0,14,
2018-9-12,16,0,1,0,0,15,
2018-9-13,7,0,0,0,0,3,
2018-9-14,11,0,4,0,0,12,
2018-9-15,1,0,0,0,0,0,
2018-9-16,0,0,0,0,0,0,
2018-9-17,10,0,1,0,0,4,
2018-9-18,9,0,2,0,0,9,
2018-9-19,9,0,1,0,0,11,
2018-9-20,16,0,0,0,0,11,
2018-9-21,13,0,1,0,0,12,
2018-9-22,0,0,0,0,0,0,
2018-9-23,6,0,0,0,0,7,
2018-9-24,11,0,0,0,0,12,
2018-9-25,11,0,0,0,0,12,
2018-9-26,13,0,0,0,0,8,
2018-9-27,30,0,1,0,0,42,
2018-9-28,14,0,0,0,0,10,
2018-9-29,9,0,0,0,0,8,
2018-9-30,2,0,0,0,0,2,
2018-10-1,19,0,2,0,0,11,
2018-10-2,29,0,1,1,2,40,
2018-10-3,25,0,0,0,0,22,
2018-10-4,16,0,1,0,0,12,
2018-10-5,7,0,3,0,0,7,
2018-10-6,3,0,1,0,0,2,
2018-10-7,4,0,0,0,0,0,
2018-10-8,31,0,1,0,0,29,
2018-10-9,35,0,0,0,0,39,
2018-10-10,24,0,1,0,0,24,
2018-10-11,18,0,0,0,0,17,
2018-10-12,8,0,2,0,0,5,
2018-10-13,1,0,1,0,0,0,
2018-10-14,0,0,1,0,0,0,
2018-10-15,4,0,0,0,0,9,
2018-10-16,3,0,0,0,0,4,
2018-10-17,11,0,0,0,0,15,
2018-10-18,6,0,3,0,0,6,
2018-10-19,7,0,2,0,0,10,
2018-10-20,1,0,0,0,0,1,
2018-10-21,0,0,0,0,0,0,
2018-10-22,11,0,0,0,0,2,
2018-10-23,13,0,2,0,0,15,
2018-10-24,13,0,0,0,0,20,
2018-10-25,16,0,0,0,0,18,
2018-10-26,6,0,0,0,0,10,
2018-10-27,0,0,1,0,0,0,
2018-10-28,0,0,0,0,0,0,
2018-10-29,13,0,1,0,0,15,
2018-10-30,9,0,3,0,0,8,
2018-10-31,8,0,2,0,0,16,
2018-11-1,7,0,0,0,0,2,
2018-11-2,13,0,0,0,0,15,
2018-11-3,0,0,1,0,0,0,
2018-11-4,0,0,0,0,0,0,
2018-11-5,10,0,1,0,0,13,
2018-11-6,6,0,1,0,0,7,
2018-11-7,11,0,0,0,0,11,
2018-11-8,2,0,1,0,0,0,
2018-11-9,17,0,0,0,0,21,
2018-11-10,2,0,0,0,0,5,
2018-11-11,1,0,0,0,0,0,
2018-11-12,14,0,0,0,0,14,
2018-11-13,13,0,0,0,0,12,
2018-11-14,10,0,0,0,0,12,
2018-11-15,24,0,0,0,0,14,
2018-11-16,7,0,0,0,0,11,
2018-11-17,2,0,0,1,38,2,
2018-11-18,7,0,0,0,0,2,
2018-11-19,8,6,1,0,0,8,
2018-11-20,17,0,0,0,0,10,
2018-11-21,11,0,0,0,0,12,
2018-11-22,14,0,1,0,0,15,
2018-11-23,11,0,0,0,0,13,
2018-11-24,0,0,0,0,0,1,
2018-11-25,0,0,0,0,0,0,
2018-11-26,9,0,1,0,0,2,
2018-11-27,4,0,0,0,0,1,
2018-11-28,9,0,0,0,0,20,
2018-11-29,15,0,0,0,0,19,
2018-11-30,12,0,1,0,0,7,
2018-12-1,0,0,1,0,0,3,
2018-12-2,0,0,0,0,0,0,
2018-12-3,14,0,2,0,0,13,
2018-12-4,24,0,2,0,0,22,
2018-12-5,9,0,0,0,0,14,
2018-12-6,8,0,0,0,0,9,
2018-12-7,26,0,0,0,0,29,
2018-12-8,0,0,1,0,0,0,
2018-12-9,2,0,0,0,0,4,
2018-12-10,15,0,1,0,0,12,
2018-12-11,7,0,0,0,0,11,
2018-12-12,4,0,1,0,0,5,
2018-12-13,15,0,1,0,0,14,
2018-12-14,5,0,0,0,0,6,
2018-12-15,1,0,1,0,0,1,
2018-12-16,1,0,0,0,0,4,
2018-12-17,12,0,0,0,0,7,
2018-12-18,11,0,1,0,0,14,
2018-12-19,5,0,0,0,0,0,
2018-12-20,23,0,2,0,0,24,
2018-12-21,3,0,1,0,0,4,
2018-12-22,0,0,0,0,0,0,
2018-12-23,0,0,0,0,0,1,
2018-12-24,3,0,0,0,0,3,
2018-12-25,0,0,0,0,0,0,
2018-12-26,0,0,0,0,0,0,
2018-12-27,7,0,1,0,0,5,
2018-12-28,4,0,1,0,0,2,
2018-12-29,0,0,0,0,0,0,
2018-12-30,0,0,0,0,0,0,
2018-12-31,5,0,0,0,0,4,
2019-1-1,2,0,0,0,0,2,
2019-1-2,7,0,0,0,0,4,
2019-1-3,9,0,0,0,0,12,
2019-1-4,9,0,0,0,0,8,
2019-1-5,2,0,0,0,0,0,
2019-1-6,1,0,0,0,0,5,
2019-1-7,15,0,1,0,0,20,
2019-1-8,13,0,1,0,0,15,
2019-1-9,12,0,0,0,0,18,
2019-1-10,8,0,0,0,0,8,
2019-1-11,4,0,0,0,0,3,
2019-1-12,6,0,1,1,46,4,
2019-1-13,1,0,0,0,0,0,
2019-1-14,19,1,1,0,0,19,
2019-1-15,3,0,0,0,0,4,
2019-1-16,3,0,0,0,0,0,
2019-1-17,10,0,0,0,0,9,
2019-1-18,7,0,0,0,0,12,
2019-1-19,0,0,0,0,0,0,
2019-1-20,0,0,0,0,0,1,
2019-1-21,18,0,0,0,0,21,
2019-1-22,10,0,0,0,0,8,
2019-1-23,13,0,1,0,0,15,
2019-1-24,18,0,0,0,0,19,
2019-1-25,12,0,1,0,0,6,
2019-1-26,0,0,0,0,0,0,
2019-1-27,0,0,1,0,0,0,
2019-1-28,17,0,0,0,0,14,
2019-1-29,15,0,0,0,0,12,
2019-1-30,32,0,1,0,0,21,
2019-1-31,11,0,0,0,0,9,
2019-2-1,7,0,0,0,0,9,
2019-2-2,2,0,0,0,0,3,
2019-2-3,0,0,0,0,0,0,
2019-2-4,6,0,0,0,0,4,
2019-2-5,4,0,0,0,0,33,
2019-2-6,2,0,0,0,0,1,
2019-2-7,37,0,0,0,0,35,
2019-2-8,40,0,2,0,0,37,
2019-2-9,0,0,1,0,0,0,
2019-2-10,0,0,0,0,0,0,
2019-2-11,14,0,0,0,0,17,
2019-2-12,7,0,0,0,0,16,
2019-2-13,4,0,1,0,0,7,
2019-2-14,14,0,0,0,0,11,
2019-2-15,25,0,0,0,0,27,
2019-2-16,3,0,1,0,0,3,
2019-2-17,2,0,0,0,0,2,
2019-2-18,22,0,1,15,41,23,
2019-2-19,21,0,1,1,5,29,
2019-2-20,12,0,0,10,41,7,
2019-2-21,1,0,2,1,1,5,
2019-2-22,21,0,1,1,8,17,
2019-2-23,0,0,0,8,26,0,
2019-2-24,1,0,0,19,132,0,
2019-2-25,14,0,0,12,40,13,
2019-2-26,6,0,0,19,51,5,
2019-2-27,6,0,0,10,71,5,
2019-2-28,12,0,0,0,0,9,
2019-3-1,6,0,1,1,4,5,
2019-3-2,1,0,2,5,16,0,
2019-3-3,0,0,0,12,44,0,
2019-3-4,6,0,0,11,36,6,
2019-3-5,15,0,1,5,10,8,
2019-3-6,15,0,0,4,13,12,
2019-3-7,9,0,0,0,0,8,
2019-3-8,11,0,0,1,26,7,
2019-3-9,17,0,0,9,29,5,
2019-3-10,2,0,1,12,23,0,
2019-3-11,6,0,0,9,18,4,
2019-3-12,27,0,0,10,20,17,
2019-3-13,10,0,0,11,52,9,
2019-3-14,4,0,1,3,7,4,
2019-3-15,17,0,1,0,0,13,
2019-3-16,0,0,0,12,37,0,
2019-3-17,0,0,2,19,37,0,
2019-3-18,17,0,1,12,52,13,
2019-3-19,38,0,0,4,12,31,
2019-3-20,17,0,0,3,18,12,
2019-3-21,5,0,1,0,0,4,
2019-3-22,16,0,1,0,0,11,
2019-3-23,4,0,0,0,0,0,
2019-3-24,9,0,1,0,0,15,
2019-3-25,5,0,1,24,82,11,
2019-3-26,13,0,1,22,68,11,
2019-3-27,2,0,0,2,3,1,
2019-3-28,10,0,0,2,9,14,
2019-3-29,18,0,1,0,0,18,
2019-3-30,1,0,0,25,89,0,
2019-3-31,0,0,0,18,63,0,
2019-4-1,8,0,1,8,24,7,
2019-4-2,7,0,0,15,37,8,
2019-4-3,8,0,0,7,24,5,
2019-4-4,8,0,0,0,0,8,
2019-4-5,15,0,1,1,12,16,
2019-4-6,3,0,0,13,88,3,
2019-4-7,0,0,1,6,90,0,
2019-4-8,9,0,0,6,20,8,
2019-4-9,7,0,2,12,49,7,
2019-4-10,3,0,0,3,5,0,
2019-4-11,3,0,1,0,0,1,
2019-4-12,10,0,0,0,0,10,
2019-4-13,7,0,0,7,31,2,
2019-4-14,0,0,0,4,18,0,
2019-4-15,3,0,0,22,86,0,
2019-4-16,2,0,1,10,81,0,
2019-4-17,14,0,1,7,15,7,
2019-4-18,5,0,0,2,9,11,
2019-4-19,0,0,0,1,24,0,
2019-4-20,0,0,0,7,15,0,
2019-4-21,0,0,1,13,47,0,
2019-4-22,5,0,0,3,7,1,
2019-4-23,6,0,0,5,26,17,
2019-4-24,2,0,0,6,16,2,
2019-4-25,0,0,3,0,0,4,
2019-4-26,2,0,0,0,0,4,
2019-4-27,1,0,0,7,13,0,
2019-4-28,0,0,0,900,6460,1,
2019-4-29,12,0,1,1422,9970,11,
2019-4-30,3,0,0,1418,7210,6,
2019-5-1,0,0,0,1428,10400,0,
2019-5-2,6,0,0,1380,11256,11,
2019-5-3,2,0,1,1290,10741,2,
2019-5-4,2,0,1,1333,11737,0,
2019-5-5,0,0,1,1298,10505,0,
2019-5-6,6,0,0,1194,9262,7,
2019-5-7,4,0,0,1286,8985,4,
2019-5-8,9,0,1,1249,8661,5,
2019-5-9,6,0,1,1199,9578,4,
2019-5-10,7,0,0,1186,9664,11,
2019-5-11,0,0,0,1145,9119,1,
2019-5-12,2,0,0,1104,9478,0,
2019-5-13,3,0,0,1096,9040,3,
2019-5-14,7,0,0,1170,9939,6,
2019-5-15,7,0,0,1104,10676,12,
2019-5-16,8,0,0,1072,6549,8,
2019-5-17,9,0,0,1023,6195,10,
2019-5-18,0,2,0,1033,6927,0,
2019-5-19,0,0,0,1009,7195,0,
2019-5-20,4,0,0,968,6581,1,
2019-5-21,8,0,0,818,5890,8,
2019-5-22,15,0,0,714,4372,19,
2019-5-23,8,0,0,714,4015,5,
2019-5-24,6,0,0,641,3972,12,
2019-5-25,0,0,0,208,2449,1,
2019-5-26,0,0,1,194,2725,0,
2019-5-27,20,0,0,38,202,13,
2019-5-28,9,0,0,15,80,10,
2019-5-29,15,0,0,15,74,14,
2019-5-30,19,0,2,16,67,19,
2019-5-31,8,0,4,0,0,14,
2019-6-1,0,0,2,4,12,1,
2019-6-2,2,0,0,22,120,1,
2019-6-3,12,0,1,17,50,7,
2019-6-4,11,0,1,230,541,14,
2019-6-5,14,0,0,32,144,11,
2019-6-6,5,0,0,9,39,6,
2019-6-7,15,0,1,0,0,7,
2019-6-8,0,0,0,5,50,0,
2019-6-9,0,0,0,14,44,0,
2019-6-10,8,0,1,17,72,13,
2019-6-11,18,0,0,21,78,14,
2019-6-12,14,0,0,8,38,10,
2019-6-13,15,0,1,10,76,16,
2019-6-14,15,0,0,2,4,17,
2019-6-15,2,0,0,6,17,3,
2019-6-16,0,0,0,10,17,0,
2019-6-17,16,0,0,14,26,14,
2019-6-18,19,0,0,7,37,21,
2019-6-19,15,0,0,8,30,16,
2019-6-20,11,0,1,8,31,12,
2019-6-21,10,0,0,0,0,7,
2019-6-22,1,0,0,6,23,1,
2019-6-23,0,0,1,13,41,0,
2019-6-24,18,0,0,12,36,13,
2019-6-25,13,0,0,16,75,8,
2019-6-26,15,0,0,100,448,21,
2019-6-27,5,0,2,7,26,4,
2019-6-28,7,0,0,9,25,4,
2019-6-29,0,0,1,6,17,2,
2019-6-30,0,0,0,11,42,0,
2019-7-1,17,0,1,30,93,26,
2019-7-2,18,0,1,19,84,17,
2019-7-3,13,0,0,12,49,12,
2019-7-4,10,0,0,14,56,15,
2019-7-5,4,0,0,0,0,6,
2019-7-6,0,0,0,0,0,0,
2019-7-7,12,0,0,22,43,0,
2019-7-8,7,0,1,28,69,9,
2019-7-9,2,0,0,18,53,5,
2019-7-10,8,0,0,10,33,6,
2019-7-11,12,0,2,5,21,7,
2019-7-12,6,0,0,1,6,2,
2019-7-13,0,0,1,1,1,0,
2019-7-14,0,0,0,26,125,0,
2019-7-15,9,0,0,10,47,7,
2019-7-16,6,0,0,12,87,6,
2019-7-17,12,0,1,12,21,22,
2019-7-18,8,0,0,11,25,11,
2019-7-19,11,0,0,0,0,9,
2019-7-20,1,0,0,5,13,4,
2019-7-21,0,0,1,13,20,0,
2019-7-22,4,0,0,13,58,5,
2019-7-23,14,0,0,17,35,14,
2019-7-24,7,0,0,20,46,3,
2019-7-25,7,0,1,11,30,5,
2019-7-26,5,0,0,0,0,6,
2019-7-27,0,0,0,3,6,0,
2019-7-28,2,0,0,15,32,0,
2019-7-29,11,0,0,12,16,9,
2019-7-30,12,0,0,18,42,88,
2019-7-31,16,0,1,2,8,11,
2019-8-1,6,0,1,18,65,2,
2019-8-2,7,0,0,2,45,7,
2019-8-3,2,0,1,10,17,0,
2019-8-4,0,0,0,28,125,0,
2019-8-5,2,0,0,15,118,2,
2019-8-6,8,0,0,10,41,3,
2019-8-7,12,0,0,6,26,10,
2019-8-8,6,0,0,19,32,1,
2019-8-9,6,0,0,8,43,7,
2019-8-10,1,0,1,10,52,0,
2019-8-11,1,0,1,28,72,0,
2019-8-12,9,0,0,18,34,4,
2019-8-13,12,0,1,10,22,5,
2019-8-14,11,0,1,14,32,6,
2019-8-15,16,0,1,9,28,7,
2019-8-16,9,0,1,2,3,3,
2019-8-17,2,0,0,5,9,0,
2019-8-18,1,0,1,27,48,0,
2019-8-19,14,0,0,23,64,6,
2019-8-20,6,0,0,23,63,2,
2019-8-21,2,0,0,37,163,0,
2019-8-22,10,0,2,14,60,5,
2019-8-23,8,0,0,5,17,5,
2019-8-24,2,0,1,9,35,0,
2019-8-25,0,0,0,10,30,0,
2019-8-26,17,0,0,7,42,8,
2019-8-27,14,0,1,24,38,11,
2019-8-28,4,0,2,21,92,1,
2019-8-29,12,0,0,8,19,8,
2019-8-30,12,0,0,3,8,5,
2019-8-31,1,0,0,18,68,0,
2019-9-1,2,0,0,19,79,0,
2019-9-2,5,0,1,25,123,5,
2019-9-3,8,0,0,23,78,5,
2019-9-4,11,0,1,15,241,6,
2019-9-5,5,0,0,31,97,4,
2019-9-6,4,0,0,5,18,2,
2019-9-7,0,0,0,9,20,0,
2019-9-8,0,0,1,27,98,0,
2019-9-9,0,0,0,18,62,2,
2019-9-10,5,0,1,12,72,4,
2019-9-11,7,0,0,17,66,2,
2019-9-12,7,0,0,7,19,6,
2019-9-13,3,0,0,1,1,5,
2019-9-14,0,0,0,12,32,0,
2019-9-15,0,0,1,21,74,0,
2019-9-16,5,0,0,30,113,3,
2019-9-17,5,0,1,14,78,3,
2019-9-18,2,0,0,29,146,2,
2019-9-19,0,0,0,6,16,0,
2019-9-20,1,0,1,0,0,0,
2019-9-21,1,0,0,7,10,2,
2019-9-22,3,0,0,9,27,0,
2019-9-23,6,0,1,0,0,2,
2019-9-24,4,0,0,2,17,7,
2019-9-25,4,0,1,10,32,2,
2019-9-26,5,0,0,3,9,3,
2019-9-27,0,0,1,0,0,0,
2019-9-28,0,1,1,4,5,0,
2019-9-29,0,0,1,13,16,0,
2019-9-30,4,0,0,14,30,1,
2019-10-1,0,0,2,15,52,2,
2019-10-2,3,0,1,28,105,1,
2019-10-3,0,0,1,15,70,0,
2019-10-4,2,0,1,1,3,2,
2019-10-5,0,0,2,13,28,0,
2019-10-6,0,0,1,21,41,0,
2019-10-7,4,0,0,29,97,0,
2019-10-8,11,0,1,29,106,8,
2019-10-9,4,0,5,16,55,1,
2019-10-10,3,0,0,336,990,2,
2019-10-11,1,0,2,7,20,2,
2019-10-12,0,0,0,6,8,0,
2019-10-13,0,0,1,25,72,0,
2019-10-14,3,0,0,10,25,0,
2019-10-15,2,0,1,11,45,4,
2019-10-16,2,0,0,15,59,1,
2019-10-17,6,0,0,13,47,5,
2019-10-18,11,0,0,0,0,6,
2019-10-19,1,0,1,9,13,1,
2019-10-20,0,0,0,4,13,0,
2019-10-21,6,0,0,6,8,5,
2019-10-22,9,0,2,5,9,8,
2019-10-23,8,0,0,84,391,0,
2019-10-24,5,0,1,10,44,2,
2019-10-25,5,0,1,0,0,5,
2019-10-26,0,0,1,7,13,1,
2019-10-27,0,0,2,40,174,0,
2019-10-28,6,0,0,9,22,2,
2019-10-29,5,0,3,38,95,5,
2019-10-30,1,0,1,21,113,0,
2019-10-31,3,0,1,12,40,1,
2019-11-1,1,0,0,4,9,1,
2019-11-2,7,0,0,4,5,4,
2019-11-3,0,0,0,17,127,0,
2019-11-4,6,0,1,50,225,7,
2019-11-5,11,0,0,12,27,8,
2019-11-6,4,0,0,3,5,1,
2019-11-7,8,0,0,23,75,6,
2019-11-8,8,0,0,21,160,4,
2019-11-9,0,0,0,11,14,0,
2019-11-10,0,0,0,13,20,0,
2019-11-11,16,0,1,45,250,6,
2019-11-12,22,0,1,8,39,9,
2019-11-13,16,0,0,16,80,10,
2019-11-14,4,0,1,21,103,2,
2019-11-15,3,0,0,3,9,0,
2019-11-16,1,0,0,10,22,0,
2019-11-17,1,0,0,33,165,0,
2019-11-18,8,0,0,8,20,4,
2019-11-19,11,0,1,14,39,5,
2019-11-20,9,0,1,47,209,3,
2019-11-21,9,0,1,15,68,4,
2019-11-22,14,0,1,0,0,5,
2019-11-23,0,0,0,4,17,0,
2019-11-24,0,0,1,9,22,0,
2019-11-25,18,0,0,4,6,9,
2019-11-26,7,0,1,10,25,4,
2019-11-27,9,0,3,47,169,3,
2019-11-28,10,0,0,5,10,5,
2019-11-29,11,0,0,0,0,6,
2019-11-30,3,0,0,6,17,2,
2019-12-1,7,0,0,8,13,0,
2019-12-2,8,0,0,8,85,7,
2019-12-3,11,0,0,10,20,8,
2019-12-4,4,0,0,11,52,3,
2019-12-5,8,0,0,0,0,3,
2019-12-6,6,0,0,0,0,7,
2019-12-7,6,0,1,0,0,5,
2019-12-8,1,0,0,98,532,6,
2019-12-9,9,0,1,21,45,2,
2019-12-10,10,0,1,18,51,13,
2019-12-11,6,0,0,10,23,7,
2019-12-12,10,0,0,0,0,4,
2019-12-13,9,0,0,0,0,5,
2019-12-14,2,0,0,4,8,1,
2019-12-15,2,0,0,45,258,1,
2019-12-16,5,0,0,42,117,0,
2019-12-17,12,0,0,9,15,8,
2019-12-18,13,0,1,8,14,5,
2019-12-19,38,0,0,43,232,13,
2019-12-20,15,0,1,0,0,7,
2019-12-21,0,0,0,1,1,0,
2019-12-22,0,0,0,2,4,1,
2019-12-23,16,0,0,6,18,6,
2019-12-24,11,0,0,6,17,6,
2019-12-25,1,0,0,56,264,0,
2019-12-26,2,0,0,2,3,0,
2019-12-27,7,0,0,1,2,4,
2019-12-28,1,0,1,6,14,0,
2019-12-29,0,0,0,8,25,0,
2019-12-30,15,0,0,2,2,4,
2019-12-31,27,0,0,47,254,14,
2020-1-1,10,0,0,8,36,5,
2020-1-2,11,0,1,24,65,8,
2020-1-3,24,0,0,3,13,18,
2020-1-4,1,0,1,2,6,2,
2020-1-5,2,0,0,14,64,0,
2020-1-6,12,0,0,5,10,4,
2020-1-7,17,0,0,3,4,8,
2020-1-8,18,0,0,0,0,2,
2020-1-9,25,0,0,1,1,11,
2020-1-10,17,0,0,2,2,5,
2020-1-11,0,0,0,10,21,0,
2020-1-12,0,0,0,7,10,0,
2020-1-13,10,0,2,149,626,4,
2020-1-14,12,0,1,6,8,5,
2020-1-15,5,0,2,6,19,6,
2020-1-16,18,0,1,19,46,7,
2020-1-17,8,0,2,1,1,2,
2020-1-18,1,0,1,7,39,0,
2020-1-19,0,0,0,8,22,0,
2020-1-20,16,0,0,1,2,9,
2020-1-21,16,0,2,5,20,4,
2020-1-22,14,0,0,4,7,7,
2020-1-23,16,0,0,31,74,4,
2020-1-24,25,0,0,2,5,14,
2020-1-25,4,0,0,10,21,1,
2020-1-26,0,0,1,5,11,0,
2020-1-27,18,0,0,4,13,7,
2020-1-28,20,0,0,1,38,8,
2020-1-29,9,0,0,0,0,3,
2020-1-30,14,0,0,0,0,6,
2020-1-31,12,0,1,0,0,6,
2020-2-1,3,0,0,9,24,0,
2020-2-2,3,0,0,64,261,1,
2020-2-3,6,0,0,13,43,4,
2020-2-4,23,0,1,8,27,8,
2020-2-5,32,0,0,3,8,16,
2020-2-6,19,0,0,0,0,6,
2020-2-7,7,0,0,0,0,3,
2020-2-8,3,0,0,10,53,2,
2020-2-9,2,0,0,7,25,0,
2020-2-10,21,0,0,6,4,9,
2020-2-11,21,0,1,3,6,8,
2020-2-12,10,0,0,3,4,3,
2020-2-13,3,0,2,1,2,2,
2020-2-14,14,0,0,0,0,6,
2020-2-15,0,0,0,6,7,0,
2020-2-16,3,0,0,7,21,0,
2020-2-17,22,0,0,103,466,7,
2020-2-18,29,0,0,5,8,16,
2020-2-19,15,0,0,10,56,7,
2020-2-20,24,0,0,2,2,11,
2020-2-21,15,0,0,0,0,7,
2020-2-22,0,0,0,5,30,0,
2020-2-23,0,0,1,6,40,0,
2020-2-24,6,0,1,7,11,3,
2020-2-25,12,0,0,5,17,4,
2020-2-26,7,0,1,4,17,1,
2020-2-27,18,0,0,0,0,10,
2020-2-28,17,0,1,2,5,10,
2020-2-29,8,0,0,0,0,3,
2020-3-1,0,0,0,6,20,0,
2020-3-2,12,0,1,8,9,4,
2020-3-3,14,0,0,4,10,7,
2020-3-4,16,0,0,0,0,5,
2020-3-5,22,3,0,0,0,7,
2020-3-6,20,0,0,0,0,10,
2020-3-7,0,0,0,1,1,0,
2020-3-8,0,0,0,11,27,0,
2020-3-9,2,0,1,2,3,0,
2020-3-10,13,0,0,10,28,6,
2020-3-11,10,0,0,6,22,5,
2020-3-12,13,0,0,0,0,4,
2020-3-13,12,0,1,1,2,7,
2020-3-14,1,0,0,9,14,0,
2020-3-15,1,0,1,4,5,0,
2020-3-16,4,0,0,6,11,1,
2020-3-17,10,0,0,65,263,3,
2020-3-18,13,0,1,5,14,6,
2020-3-19,10,0,1,0,0,6,
2020-3-20,8,0,0,2,2,3,
2020-3-21,7,0,0,9,24,3,
2020-3-22,0,0,0,7,36,0,
2020-3-23,4,0,0,66,271,1,
2020-3-24,17,0,0,5,21,3,
2020-3-25,8,0,1,6,34,4,
2020-3-26,15,0,0,1,9,6,
2020-3-27,9,0,1,0,0,5,
2020-3-28,2,0,0,2,2,1,
2020-3-29,2,0,0,4,10,2,
2020-3-30,3,0,1,8,37,4,
2020-3-31,13,0,0,7,18,8,
2020-4-1,6,0,0,12,58,2,
2020-4-2,5,0,0,2,10,3,
2020-4-3,10,0,0,0,0,6,
2020-4-4,1,0,0,7,40,3,
2020-4-5,0,0,1,3,9,0,
